tag,family,topology,phi,roughness,seed,diffuse_frac,theta,rho,control,params_json
P5_j00,floor,pyramid,0.0,0.3,23,d100,-20.0,0.0010940461652353406,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,pyramid,0.0,0.3,23,d100,20.0,0.0010951333679258823,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,pyramid,0.0,0.3,23,d100,-40.0,0.0013391865650191903,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P5_j00,floor,pyramid,0.0,0.3,23,d100,40.0,0.0013366296188905835,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 5.500550055005501, ""tip_flat"": 0.0, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d00,0.0,0.0010616889921948314,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d00,-20.0,0.00023190949286799878,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d00,20.0,0.00022703524155076593,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d00,-40.0,0.00015068278298713267,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d00,40.0,0.00014546386955771595,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d76,0.0,0.000984372105449438,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d76,-20.0,0.001254153554327786,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d76,20.0,0.0012548724189400673,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d76,-40.0,0.001931829727254808,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d76,40.0,0.001931802718900144,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d100,0.0,0.0009826463647186756,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d100,-20.0,0.0015901674050837755,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d100,20.0,0.0015821323031559587,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d100,-40.0,0.0025108526460826397,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_p30,floor,pyramid,30.0,0.3,23,d100,40.0,0.002496405504643917,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""phi"": 30.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg10,floor,pyramid,0.0,0.1,23,d00,0.0,1.8379714674665593e-05,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg10,floor,pyramid,0.0,0.1,23,d00,-20.0,1.0867161108762957e-05,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg10,floor,pyramid,0.0,0.1,23,d00,20.0,1.3358906471694354e-05,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg10,floor,pyramid,0.0,0.1,23,d00,-40.0,1.395441904605832e-05,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg10,floor,pyramid,0.0,0.1,23,d00,40.0,1.7045345884980634e-05,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg10,floor,pyramid,0.0,0.1,23,d76,0.0,0.0007151138852350414,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg10,floor,pyramid,0.0,0.1,23,d76,-20.0,0.0011007419088855386,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg10,floor,pyramid,0.0,0.1,23,d76,20.0,0.0010968642309308052,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg10,floor,pyramid,0.0,0.1,23,d76,-40.0,0.001351935788989067,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg10,floor,pyramid,0.0,0.1,23,d76,40.0,0.0013404848286882043,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg50,floor,pyramid,0.0,0.5,23,d00,0.0,0.004435620736330748,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg50,floor,pyramid,0.0,0.5,23,d00,-20.0,0.0027964687906205654,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg50,floor,pyramid,0.0,0.5,23,d00,20.0,0.0027657661121338606,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg50,floor,pyramid,0.0,0.5,23,d00,-40.0,0.0030301627703011036,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg50,floor,pyramid,0.0,0.5,23,d00,40.0,0.0030995174311101437,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg50,floor,pyramid,0.0,0.5,23,d76,0.0,0.0017644920153543353,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg50,floor,pyramid,0.0,0.5,23,d76,-20.0,0.0017587367910891771,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg50,floor,pyramid,0.0,0.5,23,d76,20.0,0.0017425239784643054,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg50,floor,pyramid,0.0,0.5,23,d76,-40.0,0.002075816271826625,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
P65_final_rg50,floor,pyramid,0.0,0.5,23,d76,40.0,0.002076535252854228,0.04999997094273567,"{""backing"": 2.0, ""depth"": 20.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 4.0, ""tip_flat"": 0.1, ""winding"": ""out""}"
